step,tag,value
9997,Train/Loss_step,1.145370364189148
9998,Train/Loss_step,1.1327697038650513
9999,Train/Loss_step,1.173712134361267
10000,Train/Loss_step,1.14516282081604
10001,Train/Loss_step,1.1436020135879517
10002,Train/Loss_step,1.1557693481445312
10003,Train/Loss_step,1.1550928354263306
10004,Train/Loss_step,1.1300945281982422
10005,Train/Loss_step,1.1287856101989746
10006,Train/Loss_step,1.1312336921691895
10007,Train/Loss_step,1.1082396507263184
10008,Train/Loss_step,1.1411248445510864
10009,Train/Loss_step,1.127610206604004
10010,Train/Loss_step,1.1638801097869873
10011,Train/Loss_step,1.1525647640228271
10012,Train/Loss_step,1.1522678136825562
10013,Train/Loss_step,1.161673903465271
10014,Train/Loss_step,1.1353304386138916
10015,Train/Loss_step,1.144318699836731
10016,Train/Loss_step,1.1432111263275146
10017,Train/Loss_step,1.149703860282898
10018,Train/Loss_step,1.1386830806732178
10019,Train/Loss_step,1.1227647066116333
10020,Train/Loss_step,1.1588329076766968
10021,Train/Loss_step,1.1482025384902954
10022,Train/Loss_step,1.1270582675933838
10023,Train/Loss_step,1.1633825302124023
10024,Train/Loss_step,1.168269395828247
10025,Train/Loss_step,1.164255142211914
10026,Train/Loss_step,1.1352739334106445
10027,Train/Loss_step,1.1013144254684448
10028,Train/Loss_step,1.1334974765777588
10029,Train/Loss_step,1.1325279474258423
10030,Train/Loss_step,1.122529149055481
10031,Train/Loss_step,1.1278921365737915
10032,Train/Loss_step,1.1376959085464478
10033,Train/Loss_step,1.121617317199707
10034,Train/Loss_step,1.1451479196548462
10035,Train/Loss_step,1.125353217124939
10036,Train/Loss_step,1.1555930376052856
10037,Train/Loss_step,1.119295597076416
10038,Train/Loss_step,1.106871247291565
10039,Train/Loss_step,1.116601586341858
10040,Train/Loss_step,1.1401898860931396
10041,Train/Loss_step,1.158170223236084
10042,Train/Loss_step,1.1644630432128906
10043,Train/Loss_step,1.1540331840515137
10044,Train/Loss_step,1.128696084022522
10045,Train/Loss_step,1.1573069095611572
10046,Train/Loss_step,1.1200603246688843
10047,Train/Loss_step,1.165748953819275
10048,Train/Loss_step,1.1550604104995728
10049,Train/Loss_step,1.1527401208877563
10050,Train/Loss_step,1.1622915267944336
10051,Train/Loss_step,1.1353603601455688
10052,Train/Loss_step,1.132087230682373
10053,Train/Loss_step,1.1472634077072144
10054,Train/Loss_step,1.155643343925476
10055,Train/Loss_step,1.149566888809204
10056,Train/Loss_step,1.1516518592834473
10057,Train/Loss_step,1.1583788394927979
10058,Train/Loss_step,1.1444488763809204
10059,Train/Loss_step,1.1225509643554688
10060,Train/Loss_step,1.1169068813323975
10061,Train/Loss_step,1.1581388711929321
10062,Train/Loss_step,1.138503074645996
10063,Train/Loss_step,1.1473928689956665
10064,Train/Loss_step,1.1648679971694946
10065,Train/Loss_step,1.1058337688446045
10066,Train/Loss_step,1.1229517459869385
10067,Train/Loss_step,1.1503139734268188
10068,Train/Loss_step,1.1330108642578125
10069,Train/Loss_step,1.1389878988265991
10070,Train/Loss_step,1.140041470527649
10071,Train/Loss_step,1.1651561260223389
10072,Train/Loss_step,1.117274284362793
10073,Train/Loss_step,1.1548147201538086
10074,Train/Loss_step,1.1611974239349365
10075,Train/Loss_step,1.1575499773025513
10076,Train/Loss_step,1.1437283754348755
10077,Train/Loss_step,1.1185708045959473
10078,Train/Loss_step,1.1413453817367554
10079,Train/Loss_step,1.1654525995254517
10080,Train/Loss_step,1.1526027917861938
10081,Train/Loss_step,1.1556881666183472
10082,Train/Loss_step,1.1074466705322266
10083,Train/Loss_step,1.1517219543457031
10084,Train/Loss_step,1.1588490009307861
10085,Train/Loss_step,1.131386637687683
10086,Train/Loss_step,1.1298781633377075
10087,Train/Loss_step,1.1557385921478271
10088,Train/Loss_step,1.1628596782684326
10089,Train/Loss_step,1.1222312450408936
10090,Train/Loss_step,1.1283907890319824
10091,Train/Loss_step,1.138020634651184
10092,Train/Loss_step,1.1327494382858276
10093,Train/Loss_step,1.1422322988510132
10094,Train/Loss_step,1.1451917886734009
10095,Train/Loss_step,1.1774696111679077
10096,Train/Loss_step,1.1341726779937744
10097,Train/Loss_step,1.1463632583618164
10098,Train/Loss_step,1.1361324787139893
10099,Train/Loss_step,1.1445778608322144
10100,Train/Loss_step,1.1332169771194458
10101,Train/Loss_step,1.1388931274414062
10102,Train/Loss_step,1.150368332862854
10103,Train/Loss_step,1.1645628213882446
10104,Train/Loss_step,1.156412959098816
10105,Train/Loss_step,1.153889536857605
10106,Train/Loss_step,1.145490288734436
10107,Train/Loss_step,1.1530150175094604
10108,Train/Loss_step,1.161526083946228
10109,Train/Loss_step,1.1412396430969238
10110,Train/Loss_step,1.1395740509033203
10111,Train/Loss_step,1.1638189554214478
10112,Train/Loss_step,1.1292743682861328
10113,Train/Loss_step,1.136330008506775
10114,Train/Loss_step,1.1212692260742188
10115,Train/Loss_step,1.1405086517333984
10116,Train/Loss_step,1.1109952926635742
10117,Train/Loss_step,1.1248998641967773
10118,Train/Loss_step,1.1537419557571411
10119,Train/Loss_step,1.1571483612060547
10120,Train/Loss_step,1.1469184160232544
10121,Train/Loss_step,1.1382733583450317
10122,Train/Loss_step,1.1521729230880737
10123,Train/Loss_step,1.1313749551773071
10124,Train/Loss_step,1.1574504375457764
10125,Train/Loss_step,1.103904128074646
10126,Train/Loss_step,1.1299009323120117
10127,Train/Loss_step,1.1484030485153198
10128,Train/Loss_step,1.1166285276412964
10129,Train/Loss_step,1.1493157148361206
10130,Train/Loss_step,1.127081274986267
10131,Train/Loss_step,1.113301396369934
10132,Train/Loss_step,1.1345109939575195
10133,Train/Loss_step,1.1379203796386719
10134,Train/Loss_step,1.1185129880905151
10135,Train/Loss_step,1.15313720703125
10136,Train/Loss_step,1.1606723070144653
10137,Train/Loss_step,1.1386957168579102
10138,Train/Loss_step,1.1293412446975708
10139,Train/Loss_step,1.1179217100143433
10140,Train/Loss_step,1.167641520500183
10141,Train/Loss_step,1.1359740495681763
10142,Train/Loss_step,1.1609530448913574
10143,Train/Loss_step,1.126949667930603
10144,Train/Loss_step,1.1191275119781494
10145,Train/Loss_step,1.1556806564331055
10146,Train/Loss_step,1.1499720811843872
10147,Train/Loss_step,1.1435612440109253
10148,Train/Loss_step,1.1343544721603394
10149,Train/Loss_step,1.138692021369934
10150,Train/Loss_step,1.118833303451538
10151,Train/Loss_step,1.127987265586853
10152,Train/Loss_step,1.1457675695419312
10153,Train/Loss_step,1.1428195238113403
10154,Train/Loss_step,1.1351348161697388
10155,Train/Loss_step,1.1522105932235718
10156,Train/Loss_step,1.142045021057129
10157,Train/Loss_step,1.109310507774353
10158,Train/Loss_step,1.1210805177688599
10159,Train/Loss_step,1.1332530975341797
10160,Train/Loss_step,1.1455663442611694
10161,Train/Loss_step,1.117150902748108
10162,Train/Loss_step,1.1456457376480103
10163,Train/Loss_step,1.1390304565429688
10164,Train/Loss_step,1.1438672542572021
10165,Train/Loss_step,1.1555125713348389
10166,Train/Loss_step,1.142277479171753
10167,Train/Loss_step,1.1292015314102173
10168,Train/Loss_step,1.133775234222412
10169,Train/Loss_step,1.1332669258117676
10170,Train/Loss_step,1.161597728729248
10171,Train/Loss_step,1.133341670036316
10172,Train/Loss_step,1.1797420978546143
10173,Train/Loss_step,1.1450053453445435
10174,Train/Loss_step,1.1471874713897705
10175,Train/Loss_step,1.1628001928329468
10176,Train/Loss_step,1.1288063526153564
10177,Train/Loss_step,1.1468634605407715
10178,Train/Loss_step,1.13897705078125
10179,Train/Loss_step,1.1626659631729126
10180,Train/Loss_step,1.1190910339355469
10181,Train/Loss_step,1.142822027206421
10182,Train/Loss_step,1.1337394714355469
10183,Train/Loss_step,1.1236594915390015
10184,Train/Loss_step,1.1407604217529297
10185,Train/Loss_step,1.130943775177002
10186,Train/Loss_step,1.1274220943450928
10187,Train/Loss_step,1.152421236038208
10188,Train/Loss_step,1.1659245491027832
10189,Train/Loss_step,1.135169506072998
10190,Train/Loss_step,1.176802635192871
10191,Train/Loss_step,1.1313585042953491
10192,Train/Loss_step,1.123962640762329
10193,Train/Loss_step,1.1388442516326904
10194,Train/Loss_step,1.1521129608154297
10195,Train/Loss_step,1.1200556755065918
10196,Train/Loss_step,1.1492698192596436
10197,Train/Loss_step,1.147238850593567
10198,Train/Loss_step,1.153445839881897
10199,Train/Loss_step,1.1286184787750244
10200,Train/Loss_step,1.122904658317566
10201,Train/Loss_step,1.1188154220581055
10202,Train/Loss_step,1.1045562028884888
10203,Train/Loss_step,1.1175991296768188
10204,Train/Loss_step,1.1432979106903076
10205,Train/Loss_step,1.142527461051941
10206,Train/Loss_step,1.1576521396636963
10207,Train/Loss_step,1.1158770322799683
10208,Train/Loss_step,1.132033348083496
10209,Train/Loss_step,1.123106837272644
10210,Train/Loss_step,1.1458024978637695
10211,Train/Loss_step,1.1391613483428955
10212,Train/Loss_step,1.1430915594100952
10213,Train/Loss_step,1.1376917362213135
10214,Train/Loss_step,1.1434168815612793
10215,Train/Loss_step,1.1315279006958008
10216,Train/Loss_step,1.1355494260787964
10217,Train/Loss_step,1.1159260272979736
10218,Train/Loss_step,1.119977593421936
10219,Train/Loss_step,1.1558390855789185
10220,Train/Loss_step,1.1762123107910156
10221,Train/Loss_step,1.1378810405731201
10222,Train/Loss_step,1.1438764333724976
10223,Train/Loss_step,1.1566197872161865
10224,Train/Loss_step,1.1423168182373047
10225,Train/Loss_step,1.1344377994537354
10226,Train/Loss_step,1.1414257287979126
10227,Train/Loss_step,1.1233638525009155
10228,Train/Loss_step,1.1291645765304565
10229,Train/Loss_step,1.1432729959487915
10230,Train/Loss_step,1.1459381580352783
10231,Train/Loss_step,1.1276839971542358
10232,Train/Loss_step,1.1520164012908936
10233,Train/Loss_step,1.1285008192062378
10234,Train/Loss_step,1.139580249786377
10235,Train/Loss_step,1.155709147453308
10236,Train/Loss_step,1.1249750852584839
10237,Train/Loss_step,1.1277108192443848
10238,Train/Loss_step,1.129501461982727
10239,Train/Loss_step,1.1308422088623047
10240,Train/Loss_step,1.135231614112854
10241,Train/Loss_step,1.141926646232605
10242,Train/Loss_step,1.1531492471694946
10243,Train/Loss_step,1.1640827655792236
10244,Train/Loss_step,1.1167359352111816
10245,Train/Loss_step,1.1374837160110474
10246,Train/Loss_step,1.1160341501235962
10247,Train/Loss_step,1.1440234184265137
10248,Train/Loss_step,1.1539981365203857
10249,Train/Loss_step,1.1497397422790527
10250,Train/Loss_step,1.1381728649139404
10251,Train/Loss_step,1.1100900173187256
10252,Train/Loss_step,1.13917875289917
10253,Train/Loss_step,1.126559853553772
10254,Train/Loss_step,1.11104154586792
10255,Train/Loss_step,1.1479326486587524
10256,Train/Loss_step,1.1447854042053223
10257,Train/Loss_step,1.1560266017913818
10258,Train/Loss_step,1.136744499206543
10259,Train/Loss_step,1.1530547142028809
10260,Train/Loss_step,1.1513006687164307
10261,Train/Loss_step,1.1277002096176147
10262,Train/Loss_step,1.1590076684951782
10263,Train/Loss_step,1.1593202352523804
10264,Train/Loss_step,1.1384999752044678
10265,Train/Loss_step,1.157036304473877
10266,Train/Loss_step,1.1272774934768677
10267,Train/Loss_step,1.129529356956482
10268,Train/Loss_step,1.1386090517044067
10269,Train/Loss_step,1.1263130903244019
10270,Train/Loss_step,1.170721173286438
10271,Train/Loss_step,1.134467363357544
10272,Train/Loss_step,1.1292294263839722
10273,Train/Loss_step,1.1218360662460327
10274,Train/Loss_step,1.1449720859527588
10275,Train/Loss_step,1.1410892009735107
10276,Train/Loss_step,1.120892882347107
10277,Train/Loss_step,1.1344032287597656
10278,Train/Loss_step,1.1415951251983643
10279,Train/Loss_step,1.1159141063690186
10280,Train/Loss_step,1.1285178661346436
10281,Train/Loss_step,1.1454342603683472
10282,Train/Loss_step,1.159136176109314
10283,Train/Loss_step,1.1567730903625488
10284,Train/Loss_step,1.129294753074646
10285,Train/Loss_step,1.131369709968567
10286,Train/Loss_step,1.1793071031570435
10287,Train/Loss_step,1.1676636934280396
10288,Train/Loss_step,1.1308555603027344
10289,Train/Loss_step,1.1628100872039795
10290,Train/Loss_step,1.1268887519836426
10291,Train/Loss_step,1.1369223594665527
10292,Train/Loss_step,1.1335699558258057
10293,Train/Loss_step,1.1324336528778076
10294,Train/Loss_step,1.1364983320236206
10295,Train/Loss_step,1.1186859607696533
10296,Train/Loss_step,1.168863296508789
10297,Train/Loss_step,1.1511651277542114
10298,Train/Loss_step,1.1376498937606812
10299,Train/Loss_step,1.1319468021392822
10300,Train/Loss_step,1.1683645248413086
10301,Train/Loss_step,1.1240730285644531
10302,Train/Loss_step,1.1411486864089966
10303,Train/Loss_step,1.1419247388839722
10304,Train/Loss_step,1.1301612854003906
10305,Train/Loss_step,1.1107161045074463
10306,Train/Loss_step,1.1486414670944214
10307,Train/Loss_step,1.1607590913772583
10308,Train/Loss_step,1.1216732263565063
10309,Train/Loss_step,1.1535691022872925
10310,Train/Loss_step,1.1412067413330078
10311,Train/Loss_step,1.1441913843154907
10312,Train/Loss_step,1.1402143239974976
10313,Train/Loss_step,1.147739291191101
10314,Train/Loss_step,1.1762855052947998
10315,Train/Loss_step,1.1203263998031616
10316,Train/Loss_step,1.1568859815597534
10317,Train/Loss_step,1.156407117843628
10318,Train/Loss_step,1.1441514492034912
10319,Train/Loss_step,1.1391915082931519
10320,Train/Loss_step,1.123992681503296
10321,Train/Loss_step,1.1520744562149048
10322,Train/Loss_step,1.1596430540084839
10323,Train/Loss_step,1.1535135507583618
10324,Train/Loss_step,1.1426243782043457
10325,Train/Loss_step,1.1372911930084229
10326,Train/Loss_step,1.121049165725708
10327,Train/Loss_step,1.1531814336776733
10328,Train/Loss_step,1.1227450370788574
10329,Train/Loss_step,1.1292320489883423
10330,Train/Loss_step,1.167317271232605
10331,Train/Loss_step,1.142667293548584
10332,Train/Loss_step,1.1519584655761719
10333,Train/Loss_step,1.1517229080200195
10334,Train/Loss_step,1.1575675010681152
10335,Train/Loss_step,1.1305586099624634
10336,Train/Loss_step,1.1264253854751587
10337,Train/Loss_step,1.1528586149215698
10338,Train/Loss_step,1.1647852659225464
10339,Train/Loss_step,1.1654345989227295
10340,Train/Loss_step,1.1427823305130005
10341,Train/Loss_step,1.1606324911117554
10342,Train/Loss_step,1.1277779340744019
10343,Train/Loss_step,1.1535775661468506
10344,Train/Loss_step,1.1478983163833618
10345,Train/Loss_step,1.1255987882614136
10346,Train/Loss_step,1.1240315437316895
10347,Train/Loss_step,1.1417551040649414
10348,Train/Loss_step,1.1536144018173218
10349,Train/Loss_step,1.162733554840088
10350,Train/Loss_step,1.1302847862243652
10351,Train/Loss_step,1.1146190166473389
10352,Train/Loss_step,1.1338053941726685
10353,Train/Loss_step,1.149306297302246
10354,Train/Loss_step,1.1642045974731445
10355,Train/Loss_step,1.1133819818496704
10356,Train/Loss_step,1.1276068687438965
10357,Train/Loss_step,1.130703091621399
10358,Train/Loss_step,1.155324935913086
10359,Train/Loss_step,1.1555969715118408
10360,Train/Loss_step,1.1429247856140137
10361,Train/Loss_step,1.114668846130371
10362,Train/Loss_step,1.1573736667633057
10363,Train/Loss_step,1.1375638246536255
10364,Train/Loss_step,1.141201138496399
10365,Train/Loss_step,1.1473746299743652
10366,Train/Loss_step,1.1588423252105713
10367,Train/Loss_step,1.1817740201950073
10368,Train/Loss_step,1.1519545316696167
10369,Train/Loss_step,1.1441689729690552
10370,Train/Loss_step,1.1624010801315308
10371,Train/Loss_step,1.1270275115966797
10372,Train/Loss_step,1.128395915031433
10373,Train/Loss_step,1.1645301580429077
10374,Train/Loss_step,1.153504490852356
10375,Train/Loss_step,1.153276801109314
10376,Train/Loss_step,1.1757137775421143
10377,Train/Loss_step,1.141869306564331
10378,Train/Loss_step,1.1418309211730957
10379,Train/Loss_step,1.1365257501602173
10380,Train/Loss_step,1.121587872505188
10381,Train/Loss_step,1.1560274362564087
10382,Train/Loss_step,1.1346335411071777
10383,Train/Loss_step,1.1465609073638916
10384,Train/Loss_step,1.1195590496063232
10385,Train/Loss_step,1.151180624961853
10386,Train/Loss_step,1.130791187286377
10387,Train/Loss_step,1.161604642868042
10388,Train/Loss_step,1.1245380640029907
10389,Train/Loss_step,1.1571576595306396
10390,Train/Loss_step,1.1274186372756958
10391,Train/Loss_step,1.1430543661117554
10392,Train/Loss_step,1.13131582736969
10393,Train/Loss_step,1.1279865503311157
10394,Train/Loss_step,1.1266577243804932
10395,Train/Loss_step,1.1514878273010254
10396,Train/Loss_step,1.1612650156021118
10397,Train/Loss_step,1.122711181640625
10398,Train/Loss_step,1.134275197982788
10399,Train/Loss_step,1.1441148519515991
10400,Train/Loss_step,1.1465485095977783
10401,Train/Loss_step,1.1355232000350952
10402,Train/Loss_step,1.1382293701171875
10403,Train/Loss_step,1.1196852922439575
10404,Train/Loss_step,1.1752921342849731
10405,Train/Loss_step,1.1397740840911865
10406,Train/Loss_step,1.1370162963867188
10407,Train/Loss_step,1.1446514129638672
10408,Train/Loss_step,1.1573494672775269
10409,Train/Loss_step,1.1382759809494019
10410,Train/Loss_step,1.1518133878707886
10411,Train/Loss_step,1.1414283514022827
10412,Train/Loss_step,1.1347860097885132
10413,Train/Loss_step,1.149472713470459
10414,Train/Loss_step,1.143711805343628
10415,Train/Loss_step,1.1389528512954712
10416,Train/Loss_step,1.1424027681350708
10417,Train/Loss_step,1.1129612922668457
10418,Train/Loss_step,1.1248185634613037
10419,Train/Loss_step,1.1402778625488281
10420,Train/Loss_step,1.1344680786132812
10421,Train/Loss_step,1.1408771276474
10422,Train/Loss_step,1.1309177875518799
10423,Train/Loss_step,1.1397616863250732
10424,Train/Loss_step,1.1085048913955688
10425,Train/Loss_step,1.1133641004562378
10426,Train/Loss_step,1.13107430934906
10427,Train/Loss_step,1.12241530418396
10428,Train/Loss_step,1.1317750215530396
10429,Train/Loss_step,1.1401419639587402
10430,Train/Loss_step,1.1307512521743774
10431,Train/Loss_step,1.137515902519226
10432,Train/Loss_step,1.1467341184616089
10433,Train/Loss_step,1.125868558883667
10434,Train/Loss_step,1.1247758865356445
10435,Train/Loss_step,1.1362764835357666
10436,Train/Loss_step,1.1266802549362183
10437,Train/Loss_step,1.1458799839019775
10438,Train/Loss_step,1.1341912746429443
10439,Train/Loss_step,1.0969011783599854
10440,Train/Loss_step,1.1616604328155518
10441,Train/Loss_step,1.1574100255966187
10442,Train/Loss_step,1.1604081392288208
10443,Train/Loss_step,1.1392372846603394
10444,Train/Loss_step,1.1275078058242798
10445,Train/Loss_step,1.1542967557907104
10446,Train/Loss_step,1.1426523923873901
10447,Train/Loss_step,1.1445244550704956
10448,Train/Loss_step,1.1369349956512451
10449,Train/Loss_step,1.1303443908691406
10450,Train/Loss_step,1.1681474447250366
10451,Train/Loss_step,1.1333600282669067
10452,Train/Loss_step,1.1517434120178223
10453,Train/Loss_step,1.1342182159423828
10454,Train/Loss_step,1.1300190687179565
10455,Train/Loss_step,1.1427479982376099
10456,Train/Loss_step,1.1766728162765503
10457,Train/Loss_step,1.1270873546600342
10458,Train/Loss_step,1.1040987968444824
10459,Train/Loss_step,1.1467747688293457
10460,Train/Loss_step,1.1555253267288208
10461,Train/Loss_step,1.1543915271759033
10462,Train/Loss_step,1.1434563398361206
10463,Train/Loss_step,1.1378296613693237
10464,Train/Loss_step,1.1456985473632812
10465,Train/Loss_step,1.1397026777267456
10466,Train/Loss_step,1.1207389831542969
10467,Train/Loss_step,1.136709451675415
10468,Train/Loss_step,1.1583189964294434
10469,Train/Loss_step,1.148465871810913
10470,Train/Loss_step,1.143120527267456
10471,Train/Loss_step,1.1324783563613892
10472,Train/Loss_step,1.113027811050415
10473,Train/Loss_step,1.1061683893203735
10474,Train/Loss_step,1.1633720397949219
10475,Train/Loss_step,1.1462193727493286
10476,Train/Loss_step,1.1343648433685303
10477,Train/Loss_step,1.1528183221817017
10478,Train/Loss_step,1.1627826690673828
10479,Train/Loss_step,1.1287050247192383
10480,Train/Loss_step,1.124054193496704
10481,Train/Loss_step,1.1434478759765625
10482,Train/Loss_step,1.126312017440796
10483,Train/Loss_step,1.145182490348816
10484,Train/Loss_step,1.131582260131836
10485,Train/Loss_step,1.1233621835708618
10486,Train/Loss_step,1.1263372898101807
10487,Train/Loss_step,1.1463760137557983
10488,Train/Loss_step,1.1499683856964111
10489,Train/Loss_step,1.12527596950531
10490,Train/Loss_step,1.1395858526229858
10491,Train/Loss_step,1.1507395505905151
10492,Train/Loss_step,1.1373324394226074
10493,Train/Loss_step,1.1445108652114868
10494,Train/Loss_step,1.1267013549804688
10495,Train/Loss_step,1.1505852937698364
10496,Train/Loss_step,1.1080018281936646
10497,Train/Loss_step,1.1550065279006958
10498,Train/Loss_step,1.1416685581207275
10499,Train/Loss_step,1.1228446960449219
10500,Train/Loss_step,1.143982172012329
10501,Train/Loss_step,1.140908122062683
10502,Train/Loss_step,1.1278654336929321
10503,Train/Loss_step,1.1573257446289062
10504,Train/Loss_step,1.1481201648712158
10505,Train/Loss_step,1.1650269031524658
10506,Train/Loss_step,1.131860613822937
10507,Train/Loss_step,1.1503942012786865
10508,Train/Loss_step,1.1385787725448608
10509,Train/Loss_step,1.13479483127594
10510,Train/Loss_step,1.1420924663543701
10511,Train/Loss_step,1.108393907546997
10512,Train/Loss_step,1.1259864568710327
10513,Train/Loss_step,1.134140968322754
10514,Train/Loss_step,1.1439363956451416
10515,Train/Loss_step,1.1227375268936157
10516,Train/Loss_step,1.1476590633392334
10517,Train/Loss_step,1.1406807899475098
10518,Train/Loss_step,1.1021407842636108
10519,Train/Loss_step,1.1321659088134766
10520,Train/Loss_step,1.1434882879257202
10521,Train/Loss_step,1.1270928382873535
10522,Train/Loss_step,1.156159520149231
10523,Train/Loss_step,1.1354570388793945
10524,Train/Loss_step,1.1732079982757568
10525,Train/Loss_step,1.1496686935424805
10526,Train/Loss_step,1.1185864210128784
10527,Train/Loss_step,1.1728595495224
10528,Train/Loss_step,1.1323522329330444
10529,Train/Loss_step,1.1528328657150269
10530,Train/Loss_step,1.1170108318328857
10531,Train/Loss_step,1.147841215133667
10532,Train/Loss_step,1.1196906566619873
10533,Train/Loss_step,1.1289376020431519
10534,Train/Loss_step,1.1419440507888794
10535,Train/Loss_step,1.1351021528244019
10536,Train/Loss_step,1.1114449501037598
10537,Train/Loss_step,1.1320743560791016
10538,Train/Loss_step,1.136820673942566
10539,Train/Loss_step,1.1366102695465088
10540,Train/Loss_step,1.1601618528366089
10541,Train/Loss_step,1.1401050090789795
10542,Train/Loss_step,1.1319282054901123
10543,Train/Loss_step,1.1374917030334473
10544,Train/Loss_step,1.124235987663269
10545,Train/Loss_step,1.136895775794983
10546,Train/Loss_step,1.1471925973892212
10547,Train/Loss_step,1.1050000190734863
10548,Train/Loss_step,1.1642990112304688
10549,Train/Loss_step,1.142795443534851
10550,Train/Loss_step,1.1478230953216553
10551,Train/Loss_step,1.1562167406082153
10552,Train/Loss_step,1.1178278923034668
10553,Train/Loss_step,1.146005392074585
10554,Train/Loss_step,1.147170901298523
10555,Train/Loss_step,1.1366016864776611
10556,Train/Loss_step,1.1367107629776
10557,Train/Loss_step,1.1400574445724487
10558,Train/Loss_step,1.1391346454620361
10559,Train/Loss_step,1.1359943151474
10560,Train/Loss_step,1.153612494468689
10561,Train/Loss_step,1.1394294500350952
10562,Train/Loss_step,1.1460390090942383
10563,Train/Loss_step,1.1433098316192627
10564,Train/Loss_step,1.1467691659927368
10565,Train/Loss_step,1.1308772563934326
10566,Train/Loss_step,1.112134575843811
10567,Train/Loss_step,1.169901728630066
10568,Train/Loss_step,1.122157096862793
10569,Train/Loss_step,1.1112583875656128
10570,Train/Loss_step,1.1361318826675415
10571,Train/Loss_step,1.1380058526992798
10572,Train/Loss_step,1.148869276046753
10573,Train/Loss_step,1.1388500928878784
10574,Train/Loss_step,1.136927604675293
10575,Train/Loss_step,1.1729836463928223
10576,Train/Loss_step,1.1390278339385986
10577,Train/Loss_step,1.136541485786438
10578,Train/Loss_step,1.14418363571167
10579,Train/Loss_step,1.140418291091919
10580,Train/Loss_step,1.1462448835372925
10581,Train/Loss_step,1.134156346321106
10582,Train/Loss_step,1.1392520666122437
10583,Train/Loss_step,1.140695571899414
10584,Train/Loss_step,1.1639853715896606
10585,Train/Loss_step,1.151448369026184
10586,Train/Loss_step,1.146095871925354
10587,Train/Loss_step,1.1304041147232056
10588,Train/Loss_step,1.153395414352417
10589,Train/Loss_step,1.1441012620925903
10590,Train/Loss_step,1.1511880159378052
10591,Train/Loss_step,1.1200311183929443
10592,Train/Loss_step,1.1479077339172363
10593,Train/Loss_step,1.1487680673599243
10594,Train/Loss_step,1.1417001485824585
10595,Train/Loss_step,1.14754319190979
10596,Train/Loss_step,1.1319578886032104
10597,Train/Loss_step,1.1317428350448608
10598,Train/Loss_step,1.1391534805297852
10599,Train/Loss_step,1.1534624099731445
10600,Train/Loss_step,1.1869109869003296
10601,Train/Loss_step,1.1472843885421753
10602,Train/Loss_step,1.1256442070007324
10603,Train/Loss_step,1.1490315198898315
10604,Train/Loss_step,1.1287331581115723
10605,Train/Loss_step,1.1395440101623535
10606,Train/Loss_step,1.1420104503631592
10607,Train/Loss_step,1.1473405361175537
10608,Train/Loss_step,1.13566255569458
10609,Train/Loss_step,1.1561832427978516
10610,Train/Loss_step,1.138434886932373
10611,Train/Loss_step,1.112346887588501
10612,Train/Loss_step,1.151335597038269
10613,Train/Loss_step,1.1458908319473267
10614,Train/Loss_step,1.1099294424057007
10615,Train/Loss_step,1.1195565462112427
10616,Train/Loss_step,1.1342785358428955
10617,Train/Loss_step,1.1373131275177002
10618,Train/Loss_step,1.1253693103790283
10619,Train/Loss_step,1.12312912940979
10620,Train/Loss_step,1.1192688941955566
10621,Train/Loss_step,1.1233290433883667
10622,Train/Loss_step,1.1434298753738403
10623,Train/Loss_step,1.132625937461853
10624,Train/Loss_step,1.1329351663589478
10625,Train/Loss_step,1.1250038146972656
10626,Train/Loss_step,1.1337995529174805
10627,Train/Loss_step,1.123020052909851
10628,Train/Loss_step,1.1278750896453857
10629,Train/Loss_step,1.1488089561462402
10630,Train/Loss_step,1.1209791898727417
10631,Train/Loss_step,1.110682487487793
10632,Train/Loss_step,1.1426018476486206
10633,Train/Loss_step,1.1383295059204102
10634,Train/Loss_step,1.1264604330062866
10635,Train/Loss_step,1.143180012702942
10636,Train/Loss_step,1.1302039623260498
10637,Train/Loss_step,1.1579334735870361
10638,Train/Loss_step,1.146361231803894
10639,Train/Loss_step,1.141711950302124
10640,Train/Loss_step,1.1440024375915527
10641,Train/Loss_step,1.156756043434143
10642,Train/Loss_step,1.148666501045227
10643,Train/Loss_step,1.124849557876587
10644,Train/Loss_step,1.1402696371078491
10645,Train/Loss_step,1.1314165592193604
10646,Train/Loss_step,1.128324270248413
10647,Train/Loss_step,1.1372859477996826
10648,Train/Loss_step,1.1351226568222046
10649,Train/Loss_step,1.1239919662475586
10650,Train/Loss_step,1.1273425817489624
10651,Train/Loss_step,1.1266307830810547
10652,Train/Loss_step,1.135409951210022
10653,Train/Loss_step,1.1122108697891235
10654,Train/Loss_step,1.1497817039489746
10655,Train/Loss_step,1.1463570594787598
10656,Train/Loss_step,1.1498175859451294
10657,Train/Loss_step,1.167786717414856
10658,Train/Loss_step,1.1370365619659424
10659,Train/Loss_step,1.1328495740890503
10660,Train/Loss_step,1.1489335298538208
10661,Train/Loss_step,1.1434725522994995
10662,Train/Loss_step,1.12990403175354
10663,Train/Loss_step,1.1497286558151245
10664,Train/Loss_step,1.147784948348999
10665,Train/Loss_step,1.1366398334503174
10666,Train/Loss_step,1.1292763948440552
10667,Train/Loss_step,1.1400285959243774
10668,Train/Loss_step,1.1254593133926392
10669,Train/Loss_step,1.1211419105529785
10670,Train/Loss_step,1.151890516281128
